node,node2vec_cluster
eb6a02653c6ac6f73c06dcfcdf94e6fb5fdcd14b32fb0d4cf4bfe7db93a62ef2,-1
e9debfa8e59aa1d969ae59f56307709f995e608b1ece390fbc77790335e0bab4,-1
7f50c162d4a33d266705861cd80e06cbe3efdb8b0b77fb3e0e2c325c120ec6bf,57
9006eedb7a474f31844fb534931ffbc46c67535472c311ce77aeea2716205801,-1
6b2c94057c60a469de2fca9f09d8a9d7bef3d22187037381837f3621df78e66d,337
80e7be68cccfc8a4988e48a0a6a7ced4edcdb9bd006061a2f08c86e1f5b30518,377
e6d0cb35ea566329f35664ece81cc881050a576d1997265442621cdd1e5aa882,61
007c56b2dd11e857ffbfeb5eda6d80c43c0c2da75730672bc8a57118811e43dc,-1
81752ec04ee6d7ebc896403f81c8421a428762bdd5fb17d7f091f20b283577e3,-1
e6e14215db9d074a277de8aca2a9cfed4f0c295a4cfd86bfe729b56b23b55a26,327
9e674063501e24c69e22fadc6af0bae2033aaad58e39d01219d6602a6403c432,179
3c849dae65d85dc22c50862fbb57f4f3ca6954ff8a7e7cfb7fcb88d63a7b05df,-1
51549d218707b37a30cbefca825ac98184d4e545b61b733c41b6079930401071,364
1ba26f282d7afdda93426308c5442d77351bc01691ec1a147ad022716824c5dd,-1
4730bb8ef149c820c213988bd6c52a49e8025e4447eea588eb914df3722438ca,-1
2dc23349b9b2e73018dfcb58ecaad42deeb1fd5ecefd390bd49eb29cb603e584,231
fe52b197d56d41609d5adac3f50a16b738a7161b1d81d30c360e6ee8b9e76128,-1
7e33860ee776a50db24b1d33cb96148a4b40f553f11c68ccf2d301c2cec60637,367
e87cbb2823844659376b8c53129f32ce6329f6347b4dda052fd0cd299eea54f7,-1
851381d8a62804c66386162cb873510f2a83921eb8e2eb8145cf4159836d93a0,250
768cd12792440730f9ce0ae0e74b328a3c878a08715a02f18203d3582e438d80,221
08fc5f1a8b860a98e274e97681ed05da8785813db1c3bd90840ff5ccd4d915eb,97
bbc4a4a344841f97779a018228173a651873e22174532721d964948f9da31f48,-1
5056e0422575c2b54078e0172e247c507f7412cee06e2215adc24c072472c574,-1
84315199ac46e517f065d87c1c14d0af8344b8958dcbe1f6965a7ab5c3f7ecfa,190
df715cf66bed80de104bc4b93241c29c4b995cb435ac517ab4cd3e5d7752d833,221
18e662cf959bfee8a2710a0714509a952e902bc510ece293cea6adf633e2cda0,256
26be67fc3245797f7fefb70f691737228569c952bbddc868ee7d2aa30e562f5a,-1
fb00f59055b0c746e7c715b979291e9fcd5afa0d304e8bd80e5edd64e03f3970,203
d60fb254ffcd06cf5e60a7dc244c7888ebc014bd6b9e42aabd0224e551a9e413,481
38e89d79ccf3ad1b5b3133bf5be2dcc90e08db7b2bb247a9a5db3b630a6c4a90,-1
07bf8545b79618c9c1616eec7a945380a178323d2741e21350ac93051736b42b,467
ca118ffc8fc2066260f08056ac8c2c4776428655f2284be8da84d89f150ccb96,249
7ed2dd4cbed33b9a2f4e8916aa32b277570e139115aa1f658bf8d358fe9b2ac0,-1
57a92db8dd53ae54561f5ddd4325c630f8cab7193407b686ba5bce37100e5909,414
d88e134495a3cd6340054b139270245bf4f0ffd679a1230d3a9bb07c26b08f51,-1
6dd750d76ad10a6a0afcb93715f6ee24022ca6adc9b593036c8ce3b3059916b0,-1
5f4f6e860ad4875c07cbedfdc63c4533eaf11f14cd9649cca279e71220da44c2,-1
d9b07532b42a4d2cc9b700a5de94749c2564184da6d62c79495df73b93606465,-1
3bdc247aa7bc8ed2e0bd7dab403b85ba69c9ad294a56a9a8eda87953574818da,-1
7decefc43fa5f20a120a710e88cc15f82aafe1fe06e133956c3a03ea430d36f3,416
4487187d7cf185ab08e22ae6d32f90a6185a6c7bc0ddb746f791b0d7c0abfa00,364
09489ad66763dc1c998192cf8210f55a0aadf3a4fc68ad7e04f7daaa1f8a0255,-1
48fd4aef266926a7c38efeda44f84c47daea907c523836299d559987eeaaac83,11
4544c13b07c2db4340381a527fc3303f9aa594aedb06f6ee4561cb03a5104d90,-1
fedc4d9a7adfaeb9535d6884697d78bc122c9464e15618f83bb0325e4333b784,-1
a3c37aa395eaa573adeac1fb88231eeed452cb1fdca09b6caf89ad808789c194,475
34e1ce9f05503a95b78e82b9a7b83198f01be2a6d6c4eddba7c88ac5b7963a62,481
4bbad5958f24dc4313b3bba3ee8437f58ee485f7d013a50d31357eeccc176015,221
040d60f2bcbfa07bf21936f44640aa46fc8f37f55e71cbaf947c0a6ae5a09985,-1
fe0e6fe66efd35d0aaf376701afa6930f317e5762b67f1c5962c43d4f0a1bdb9,-1
d0e5c753b6b0f8fdfd3e470ea96c230e2818911adca7a301cf48ed17a60046a4,-1
eae79fb6ab048cab5d46ab8c3ce0a4067854117ee8db277477241da34e808023,463
7412e8a0e78e1c42a81aeaf1d629e59ba9d6a4d5a25d23c33761c3c49c6258f5,348
f80823aadf2c7236e8194ec1523f734f0f589920063352c4bb344781231f7c3c,366
8e6d751e1065df5f22cbc66c32d1bbe09d109370752282bcc8bb9f2475f88693,148
be0caeb37658b48f22b98a29760e9db6c3b45bf59d27de4e75c18672765d377c,-1
59a2c477295b9de63c77612b50d23f0ce5c5e2882d2e13e88f9f352200ab6ea7,432
b3b3579ca50fbe0652e77126d04b342a4afdc71f6af74b51f0dac3e9f7666276,-1
4979cb2512d65d03cd7c8cdb8451637eaf73da4a07b4d041bc27dd7d04e59922,-1
807dfc4f153a26ebb49e3ca7adf40ac1dbed4a99581fb4f54953fd62f9bfa1e1,-1
4da48761e0d668f65b1d24cf3a3d19223349d37016e525a6ca8db5b50452dfe3,-1
eb7d54ac3ef7e8a7e186bb1463846bd5f4bd06a12c3218499a3ee012334b47a7,-1
8d812c7f3e5c9a0b93e5ed43f2b18d8a58bb3eb90eb3269c1a05c12ca7779c73,468
946262c5bb055ecf260571d551688456f08e773cccca69530dbe88429efb8c0b,468
3c0fcc3db6e6149dcad64be9c2ed97a17614ffaa10f75cb7e78f71029bd2a63a,470
21fd021001c227f9346fbf4c58ed95ca3d497082011b9c9355396ff7366c65ad,481
08bc451b6850a97430c743c535a97a04688124e17878c1e50603ccb0bdd1e359,375
ef3bc844fbbb792900a52c1418135fc6bdca502f3ed048876008f0ca0c604888,107
3d04d4a99dfaf8f84b17afeefe6ee4fde828241ce1d540be40a4239e33103c84,-1
8a0eee4cd04ce5c7dbb1fbf8575088bb9a09c908a3afc139ca2a75147df0af32,-1
fd8f70b03a7da0ef3bdbf63031ee0030e3d051816a1afce468f18ecc79f87663,148
103f97834f12a8d2b2f6368a455aba21bbc00ec1c4dfbc599d84e7f1720f2182,-1
ac3499d51f92056771da256380d7af8cdb53048a19ee91ec7929cdacfc15953c,-1
f1393493c20e188ef0edc879c00621d8364a7ffb0c1d6559cd41cc02ae79950d,280
921a4b40de29e8da294b7c15af2213309360ecf06a9ad7959df10e7d534681cd,-1
353e936be0dcacf4fa4170ecdef2b47bc9689a011ec653298ca97f6a0b8a08ce,445
4c3d1b2a3a1be1de9380fe7460ff5c5d9c1f0fd71c7a18e1dc5197be417d06ac,481
95b50393f763a209e0895771510156006a1e807e0417bde9f914066efa82e304,-1
3294926d5e74ca1a29523a91e83ba89d2148227c7128ff32512ed5c5f335753d,481
d32c96b937a6c773eb77e12852ece3542d4328df52228d90317705a6a0a99e0b,443
8bbc98d13db6d52f83d10bc4bb5a3493ef1a2774a0ace37f119f248b519c75ef,440
57a59f2ff58d5d91afab1e9b2fd8e11a9e12e12956eece7d49a0f92fafc93896,-1
bb6e85cd60e213edca5efad4dae62cd5d5ff7f9de0e7e0bc20e1100265e04480,390
fdcc47dda874c4585cc7b44befeb621747ec0f67d2cb822e0cafdb230a53d2e5,-1
951e8d6b9019dda3d894550d16583a51de6b3ed0cad965203e9dd9fc08cff31f,470
ffb6a138bd678853e82a38540ebf0236e8c920f0a69e4d4feee6e25a3eae2f0a,-1
a4734e97ba02b481991bd2f02405e32c1d72adb96bfc8ef90f1963ead7fcbbd7,-1
753864bb4ab05e0c14bc49f9fef3e60cac37b6d18b75f620c128b6c16f756f3b,145
855c8e9b28718a75bc2065ad8995f0bae39aa50c778a35417ec4ef12c063fd10,268
7b0cc623b0a88e568a411f892f9be2adac320de35e136a664e9382f8c1a6754c,201
5ab4278987c27a42bffeffdb3453dbb6592bf9f5e41dacfe6c90c67382057602,-1
42505415f39f47f5ec08da370b66e8bf0425523016053fe68b1d8035e5bd24a8,273
dba92f597c0862fa0d892cf20014201d92e6e19cc5d6efcff2117605a211c205,260
52cb39502e1b350b118c79602426a57b71294c31e37def00157465b73c01bcdd,-1
4164e5a637ef3253e80b1a97f4bc3f32376de20361720872d0d330e97bb50aaa,294
400a948db9ebf6b79e3b2eb5425f851242dd22e2766f375e9449b198cd4fff8d,481
bd09afee2f3c3815e06983efe64fdc4325a81591aefe1b047443b830a437d908,-1
e91edcf7f196b808aa40ea8e339b5de795c26f75046eff0f57c16db02828127f,-1
44f63b81cbb5433a380104b209736ef5be026fba6c6d3b976f144953f52d3706,481
17d0650a96da711db5ebc1580c1c926366f18b805c02793177a94d2294a9834b,419
81a9768cefa72757f16cc2b6e05503c8a83237070c60ec4a06eb0922e4d04c2b,395
2d201cd8a460bd8f2039444e0a253a25ff98146e471ece433e1782f3570b558b,-1
e6b7f3e3d8be46238ded26bb910d71957da79d070300cf7aba8e64cd0bdfed64,340
d0e7f3e2cdef87f141d3be8b73f191cf9cb0f6b17ae41e091f58fdcf14b86c5b,327
ba0f66be4aad36dca23513e9048b07cbdc6074a8b71c8c5c2e9d1fe94379330f,425
e60bd63b3dd053482b1ec9da4ec2128d4d40f9c256e3d8b9876d8eed54ec6089,-1
cc60eee36b8af09599085bdaa08604947664e1ba053810159ac2d625db817954,481
b0eb63768399ad8a4e2459b42310df690fc9cf9a8d567c91e947e676e462a9b8,436
ca45f514d118967ddec03b0d5027338e39aa04a60300d6b4a0ea7e5806829e74,-1
301750184f3f7bc0f50a3e2fe1e16c4cccb21563777475893e00d467f48c89c4,-1
52826ba28381c66fe7b3c4b00b0f6532bfbbe4ea9eda990d1c3b4f37b6a57486,-1
20135044bb34088dde8712cfc07a8ca47763adcb43ac384afa52f309f32c918f,463
a463df8863a13bfda224e1b0b188934de4338d74fff1ae238457cd4945d9bdf5,481
a0eb7cc874a688b52d459f9f9e82d4d55dd38bd6daf43febec0846f76c6cff4e,163
e04e29bf654a11492248f0f8021f5ed336aba2d3e1f6b356a64cab1d3c4927c3,463
6ff8e1bc588af7221a8438e77a4bb83f85b4c0cd6a9af358b393b1f52a9a4a5a,18
bf7601edee9875b228b6dacf4b2a2bcf6c9407a250db4fd6c628a01b7cae5db8,-1
fa281e7b664062e365a59480a4d9820adf04f8ca5f576b97bf6ffb6b727ade28,211
f8afd4eb52485a6d13df9174d0ac38f4e4a2dff15e8c1d1307f3834927bd0d8d,-1
e65be3bc70d96d4997b44795ec431c31e38455422258a9bdc2e13cdd599f1999,-1
a7c3fe57729306cf59262600bff7e9c3373874ca6a0cc4927d3bf3d67c730b45,-1
a826f5ab9f55c4c2038eccf2aba0cacabb85beecef471cb075d42309d1d90bdc,102
934ba1e7117b84d6dfafca22e5f454ee747a1ba7a994555957c08be7ab55cebf,-1
a60bd2f5f926cafc6a3e665582bc5f33d3d6c9c70bfed19de0941d6b192be78e,468
5d090b7d04dfed6a7b8326084cdfe86538c921c25572190e9bf645a44b629d07,-1
f47c0cdbe8f92a55bfbc7b461282314b9a1020a8ec11967117da3412db8c5707,339
d5b5f2698bd0ff80416db4c1fa8afa5fc49a52793de2cd00c09085b8fa720c67,-1
742ef464ca3e71dfa53bcb60f4f0123b2efa79fc1ddf26401241bf8f866d73af,-1
daf8941c46d1c274a73cfbf7f2fd5b0b0306d3b84d96be6466a7b06073d0c940,362
c657401f9f314c80db549673a1fceffb93d0ac0bf86cfd45c2cd08c95f4c5092,-1
c0a2a8a43f00580beb5c906b8af34fd0486608fbd96f27bbc6f8fc1d707a8e0b,-1
9a80ff539de506b9d7149dd94b4011a12d0a206bbb95aca3c848160eda34d17b,-1
0ce3136939da2c4e6ebf2f2125869f88937aef054502393b9254f2d9bec865ea,113
b76d1ec142dfecc04a28366e5d4eeeaa33372bea1b5363e93bc6cf49d721e765,-1
7b832cdf421d5899769bbb90607136f53fe8e90483114ce9af8d0344069f3916,-1
edb9ee8e4ceec409fd09e534cfee0747c5943f8331ec4796360ec1e842665ee4,354
3163019d78442199f5aa3ab0d2eb2272aa0017e2ca05f6bf4bd77a17c941dbbc,-1
5723f9480a6577729071a6e77cd7594bf0d90acd3e0613baeb46369188853434,385
b832ea5d56484ccd7e077860a53b6eb9a6dd2aff5b30d67d45f697fe97ab1e88,475
f64f2fb26039efb67557df3b7cda973836824d5b8df08bd043adb50e80a2b088,-1
33ff16b0b57eea5d6686f41dd58998bd2ee735dbe120803a4ada81a572cb1ec8,201
d4d9103e57a69d3ae49cef9d3a38533ae8c5f0718eb812a1b6fde571c0ad82c5,-1
a20062c21b6f7715661523a79fc952f8f01aeb85974f8c672fd6d4671362be6c,481
619e4e49ff5ecc42da6e8ec50619cb2d25ec45a4f1f70c5a0544c848689671b0,384
6ef57c5d8edee05dd85ae3472e6ea0c28dee6580fd7a3d8f711f230bab38454e,-1
d56192c1d8fd2784ccb9d73f820c2fecd404a10f303747ec4302cc58743fadb7,-1
47d8d2960885e98583b7db4e1b64cf39b7743a6f139ee83768a02c00d9fafde7,-1
9b6014e232df001a543f9ae9143e9b34a8067467a8a6df2f666afa0e2d307b38,-1
4ddc32ce2cad824f95478eee2e52f79169ba32164262aacd6efcbec8829b3e13,-1
f3244ead5f13326b902e98ca60be1ce9f0784feba1291840f04a084e76f03cb8,-1
d907acd959ce2d7954cddf12798ed8f5faf6fc9118ab713594b912752db63791,434
2109d0e6dec98844c562751ee2aa5cf1ba32b981f6a33642293a2b9b98e5d091,-1
bb8b4ed7009ebe7d8fa9e7cb8b2cc845126b6a93f2a1a6b48f8c22cb90c474c0,-1
39d7830255f54866d78167874001cda9922a2d617b386bba420b1084444f8da9,188
04efa850f8f65ceaf0fefb186e274105372be25a221dbd9898857147c44d8ef5,-1
5aa75196d9d858c711a62b61a6a1cef5b2c94dbf25b7c9ac9ca4685c8329e7d7,106
821e8ca45bd2af3ba78f65657b852d7d9190e4bde4320015a125cbb99444fecc,-1
7fb2c77efc5c3cd5317f62e9eab7027da0c0cd6b1b78cfea32e555fd0f87034f,-1
36a81b31cf90baf6e5da7fe915b9064f796a3269fb993e8b9328a7369a7d7bbd,-1
de2ff1e87696b183be7aaea38ae02a0ad25e3c8666a5c6f43845774ce36afc75,237
d58d68b5bf7fae546fc63a5eb2dec88a10dbba6b171c099b8b35f04f35f43772,-1
da760f2c269272c5929a07f334a6d333a5f9d8a4034206243fbf875871ebe367,296
ed8e2a6f34d200d7af51a94cdb96b93713eacff2c93c0e339e386d63f0947a07,-1
f54d0c3810c797a58dd3e8fcae81dd1ea6a440d199f13d61d702d34765284d5a,468
68a31ed213c08da50341b929c3ed0c7dace08e285677dc8032adcadb978482be,48
ad4626ca48022cdf99be30eb53f5f8d40beb1616cbfbc9bccdd808f45138d5ec,-1
b20bda3aad65d4cfc4bfe2c38ce0708c63830b4554f4750afe40ca1b2cee6479,-1
20a9826418346e425a2b66008f0242ffbc17a3a629c0317771db731032676867,-1
0778b312cd1fd8424895f439fcf9ff3aa88b33db5e7dfdd2908678acf2f5061a,446
defc10b912b3f5eec87106dabbd997b96ee65c168ec8d4fff0b342b38d776911,-1
b201c0ff62cdcff2750e4f635a0db9144bacb95ee586d3464b806025937396c4,-1
7d3e927d14eeee107d6dda007cb812abd594665daf1313b0e7f0b87a6c3cc33b,-1
0c3be91fec255e361a78a3b183ab838b1910b8e4505524e4e039907fc82d5f52,-1
7d1c612fb65bfeff786abdf843d7a9c2399d4fefb37396f98c4453f71f989bd9,-1
6793b7c17131618776a3d29ca2897f01d57d89a7cd09e325426418ad91a04814,481
5cb9f6a1eecb6048d2d1ed528de2c5e6442cedabf4932308cd241b8044383240,350
61afcd391aa3d1c80bd490bb6359f81d36100199b25695f107f171d7a400479a,474
8bb053e644c3ec8053bb8d2f6552cb7ec9d956eb6ec145a70a563b361c5661bd,-1
b5147c48393cfaa3fa137548b83c71c338c0f44eedd7fd7d60929024ac4ec41f,-1
8853ec74aae66777e8d4bdefa78ce8471311091014dbd96707df56121cc24787,217
0759aab237a851e1ac3b91c91450ef24e1e5a79a229cccdb54fa605b2326b7e3,481
65972098cae65d0f3946272550fdb9a16903061f222d2e52c1b345a335b32f74,-1
00c28047ab5b939ed19ebb4302375c0b2775df953b09883919678216f2326887,481
20c44c8b5ca081d1c701a151749488245ae019d0496eee826ebc043a5247697d,160
604d930520375345cb4c17c3a71a14b68e185dcc50e6d0df4d56314ccc4100ba,-1
727067db4ae04de3d3f34cb72cbd0be1b7fdae2b9136ba20465ce0c741d2fbb5,-1
4fa33f1d49fd28d931ade54b9cdbcd617bf34b477094e040f7ccc4bdf7fe02bf,-1
868478f0e73e368e1f422b7bc5213f02cfda32710959c44d3408e191aafcb864,61
a4f9d07cbb4ef31cc2f9f7f3f5fea9fe00122d649c2fe5cb9f7398487664cb32,-1
1107047c0c5c66afd0f44b973cf9b94a152e1746c37701d79df8ef81a3c1b7e1,278
a11cd0be3a1a0c2c1affb08c874c307524ee955aea5472a0552b53a0a968fc59,455
a179d6654afe43d7ab5ff122fb40f90452c77673b94561ad4f0e7b680368bfbc,167
7abd177e2a8fc34e57fc10be562989d79e00a6c9bc146fb9ac4665cb79f4c57c,-1
a626ded0bc22f4cb037aae87dfd5b15ace203cab9ca0bce9ca9026687b611017,351
095631afa1786fc75404f00a573fea58a0b4d31f44e6675e1319b14ad59adfe3,-1
615e33d9feb64679d5efb80cc51bffdec0415a7e6fa9afd5179572c342598bd1,-1
23c3d8cf1d2e40e85eaf26a9c4651f7676a57d94edef5d7da1bbe5baf3ee7329,-1
6d77f51ad9cccd554e5d00d185a31d538f60b6cd42def0cccfa322ad00949d37,447
89be277f4f17b1a889ba6cba5913ff61c8c3a2fcd0a19c9d037123f7b99bc78f,58
4535ad0114da9284b7acce8a3a2b98ef2d52658193752ed05b72606c33319478,201
7c16df5f3b1abc421087cc8786c3bea637926bbfb143882034697884a363a823,467
9e92cae5a9c0bde4956f1d54def18472e55045611309edb805a2e439d1d42db1,-1
ad5216b6e59c9ed8658b5dcb6c165866fb3446a4fc95cd07a6a7c37c1c724883,204
4ea5a48deef43cda0f8908772d32eabc00b5c8407f4fd7d07ddbc89f18a2b493,-1
fc09b2778ccae875068baf2c02ac4bd313e145fea608fa6f0b534a9ef1ba31c8,-1
c6fe581fd56b908faf4f8c087b897956fffff4b64b6b5266e92165bea7fb6ea7,36
220c4ea61ff10e75365f0258f570ac9f3754f7ba00216568d8a8df1d667d39cb,-1
b539595372221bb734e8729d01365e1ca76d09131eebf1125c7bd51b2e3794aa,-1
6bdd2799763dfce3256d78ce7da83f65a3bc81e84f1b8f2d1c47eecdf1db3932,-1
017d774109af29926974b3f9f45b0e7a57fb8de2307c2a835be2458d10e35b85,463
3d60558e4cbc6bcc89363dcd94ef6a34af34264a6a201c44279bbf284c785c29,446
2669b2892976713b464ee6a5bb00bde3c037e93bdbf234d182d7b97d813485f1,68
75e5a9b4486e492b41971d1eb5d6d8e3d8e852d9db2ad1c3e4aed4a6e47d8d16,474
c3e801127a052d57411dba57574ce2730c8567defd0908efe709c8bc2efc8fc9,131
80b17efe1ad9f0c7bca5154130da98b4581af88053a8d83697d23f0970def4d7,-1
d64daa4d75560f7723b65245e181f194578c76d9a377d7e4ea9052c94c7e6558,-1
592cb8761b9781a922339c7e615e0e5259b71809175223a3529247f17c2993a6,-1
7ef613c603c9f986d04e385121607753580594aa506194fa97a22f345d8f603c,-1
f104371e85f95430964f0623dcbb701bd771290fed7b03b0e293174f15bc2dc0,-1
59d4611908e395be1ed7148cd7d8939e6d184d7f4d586daf64175b197ab9b20d,-1
ae2688a17784b5a733406f7aed2238a1b490f8668a73d75a8c52ea34201999d5,-1
7c25bc9188e3b1d507ebe69a3dbed605146ae8e5ceeb9ff1c0c178962d3ac20d,286
6a85cd7b117f192a73dc68d45860078320c47081c56e70739b3c44cc4dc6c42d,296
30d5d1610a670f5874aba57379e8a7e77177254818f9fb04547fa3a4ede8e505,474
2c6e7cb4f3027957de6b1942aa15a37409a13e6a90b98aa5bd8e2b5c498094c8,-1
5f8ffe3c83cbbb1a42da2dfa34542983b2d7e8b0df48a082452c68d7ad1f9347,-1
58e2a9b854f46e3896684717646eee8dc8e606d43556053248793b68f3f188ad,472
d360aa7cc0ae594e01d07d301710cc4c562009c05ff30c85114bcd5a5436a07c,-1
95419f035977f6d2a48d0de6b1cf8d23b6379e2b2890e57abe1a36af81e0ffb0,-1
3b317ece2c2012282fbb38a3b07f4eaf6272689c8bd5f75d9a85950c6cdcea38,-1
6dbf773e08435b97e0ce9c06e0c5d82eaa91f1a827c7b7740c2eda86292040e7,230
c3f305689dd7159605db69e5f5f238103522c21c471b399a62c36c90e0967ee6,481
7784c028f51e4382955d95f916917ccd72167f7e02ca7e2be92811ab360e79d8,-1
94d0e6cde0495cd893f3ef0a9eb537230ccc39702e2742e01fa16e71300c8e5a,-1
71f065e1773f6e7166d5679f731352d6253708bb3a95675b25f50943a329f8c5,123
52dca51fee334ed5e6c69e332394bc6589a9164fa2da89457959199710757ee2,14
63f69064da826495ba5586aa51bb082f3ffc2a06f43a1cc97928d5a171c88e62,-1
ffdc74ff03ad5f2aecb9d1a558a7d9819c01e285165a4f2b3de7719607c782c0,-1
9c0053b38916717a1be54b894e6e6f5f0a3f3bcb8f5f33bc467876caa6b8495f,446
03c2be5b47bff8a3fa2520316d94edf76768ddf85c246836ca464a4d40a8bcbb,445
805b3980a74812bdc0b440cf84c42294c864c406f857c15a03c118d15fd89925,-1
be43013d89db3ca3f17cbe1ade74a86779241d8a074bb92ba529e7d8d4763350,231
b586feb5d6a0af6ccba7f9d4f5a537261063ef61bade041891d9d16b3840127a,320
1d1f09e51b0a63eb6d1c101a8e040b2472779fa847bfed741d119ec5f7247958,382
741e1e6e33fe8ee9d52c061d4d28550875c231cd9a6ed112819c7fdfb166428b,-1
8da7ae766b6473c26aa104d5a60293f35176f108ffb443a76a3082a6a772aa5c,187
a1a70bb0fc38828b6ad07e538c92f26b4aa258b44cc7dd830b8ef965e4768d8d,-1
1b1e8866b9dafe020509eac0260ddca07632efecb0f9a218ef4ecfc4934411b4,266
5b5d5c60a131f2c3beac200e8db03ccc480e0f3eee64f1dd498e8d7f890c36d1,-1
6b6b1578291d991ebca7e309299b1156f3a607753387e13fc87125d538e66204,481
8cd819db2247602778ac7760816da2f3b5b78e212be33a37f74af253e6eb630c,-1
ef858b5f547466cb6b3ed5d28325a033cfc501128e7e3d221695c330061166a6,269
1b943681fc1b2d31f86c45886770d657c67350f8ada7de2701141212c3e96077,237
d7196e609f235d1db4ace830074693ce89ed16efeaabea1ce8519af787132b07,-1
fab02902fff83715f843cade5377d5229751169c5a939d088e8c1c598519c085,104
187642577440513637626357d03347e7e78f14e9819ac3f122fdd05b38377b9f,-1
16985dbf0725fb0a520f49da8e72f9cbac0a2d5579a8a076c65140997bfbe0b4,414
7fad089f52fdeca470fb37203cb34ae16c787a950a30fad8cc50e1b42f6be408,-1
79d439d6dc4402ee91261fd788dc96b1ea7467a2f4a9d8736978655bef82abbe,30
91dcc268d1053dd2018735b6b074a60ccf085a674486663298bacfac41e0996d,-1
77df80237b8ccafcdd35c32986f8e6eb5081e3aca3ea547b1f0c61319b514ab9,-1
5492fd4f04f8c65d575c60f23f74dbde752a4fe256f5f95000b7a597a8fbccff,-1
d27ffe06964a7b6cd7578651872ab18293c9dc74344239e080eac8454ee18b51,-1
73fad769906ecdccccc49178f814d577e888209eebeec142f68799cba491365a,-1
f4502530d79c17f2893bbe306c3daca391bdc7218e408f3c1b223c19abcb5997,-1
c9440850de783aad8060d10fafdf6e6aa35bc63888360a4baa485651957bdb15,-1
571214aa7ba911f6e1276c47fd19020f6d1986a5a4bfb2a6e57dd667fa7ed3fb,33
61a4611039706fcbd872787a1915736210243da1cfb7d965ea90abe8bbb24088,-1
40d38ad04dbfdf3b4838fc594fa38d5a10ff3d61d2d2e294b4eb26bacd3ea0b9,436
a837f5be3454ae2daec8903c0d6417f1a99bb906eaf128f064586210e388c6b6,-1
839efb79fe1d1de91dceff4337b6d897261efddc98deca22462fd79406723d1f,481
c9b93601d69f66268e5a6a2505d4ea75264f0004f6bc0161df3ce203ee3be535,481
5839dde7583b7f4a46a6df2715458bea4e4261a031770bc964e87349d1a955bd,405
2ae17dd1b3d92e58550f886bc9a0615a1d529b5aeb9daf3fa68b218eb7543f19,376
f9358666bdb1e131061a66bda7273527c977f4a9199b77aab7e4be2e67bea8c0,459
e798eca4444f84599b84b963a62d5ec1ca6dada2f9f6a6ec4df6103196e1a534,399
929c9b609002bb839c8d52903c801da38f61c698015d6d94a1f592fffe0cb463,-1
5125c4ed6965bd5d33516e972cdc6a82aba8809cd3d6f0de6409f43f9382d1db,445
327bdb18e0a0079211fd9d2530901d9da55fcb4588d936617b5d31277243e942,-1
9cc5caae41dbdb0da35b4688444599a0f9e47d8fdd64ae7b0fcad25f2e0322d8,-1
a189cf61b875da8b2a3752102df45e8c909b965b2c8bd9920f2f6766df8aa806,400
4c20b5e38626468e2bb075295319db70e2d1f7063f03ae610189f4756d4fbf64,-1
874e9cf0d8da25f5f89085997fea2fef4811199ec5b6631ea527e95aa8bdda2f,163
e2ad62c100174df2faf8e5d4a37bdc21efcd6448c3efdfc8347f32b321425e1f,-1
a581418f47005e3afd85caa238a5ea9a1d16412f504d19a1fd0aeaeb8b286be5,345
18e92ca648c499d46c0522132d8ff5ed77b93416c5f4a118d1c385743c4d00ca,10
49b565c7926d70aeb8cbce27763b6ec1de06f6cfb5cb3be88ef72b6eb741e9c3,-1
8275138067da864de3cbeef8fb4e6a0202fd6e0ea1c92cdaba328b1aa3bf55cf,-1
9635ada52da5706b45278fb8bbf1d4fe4209c15ef1b5176762c8661794366573,-1
e0742e5e72a4731167c46195166b38d87c2b7ccec72e4d6e0458affb3ef6ab00,-1
0a6d705ef8adc3fb3e16646280275c28ac4b10b25497baf3612f20d83e5c698c,248
0be3244143fae25e4e969ed8f5dacc95897962ae5a29d463c03b805dc1238c17,-1
953f5954e5bc66089666cc40796ea216ee0055a2edbbc6ab0a56a90610b43f37,303
89ed3c9b4b4e54c2a1f03bbc4469c49b52842ef63ccbb43155ceb3ef78167605,448
912ac6a13563052377571b318e9a474556903a6f64d9a884a84b06fc041b90ff,-1
61554be61f9f4fd7ec300cd9bfa8ee42704563e27978b277b18a8c46fcd03c5e,312
90ca26d9eae287fea266c0d166e80e4ff14e1613c2b89816a4b0254d5733a27c,-1
d0d83d4ee842bacadf476202a3c489bf1d3d0e7484bb23e3783e82be737249d4,-1
9aced586928f59b283cafbc5a0de2a7bee43a994b02c888f8481839ce56e3529,136
a04017a302851570568ac7e0d69bfa88cec6150c86d33c36a0e690d89abb3365,247
2409eca1d1a169b7b5c56052ed56a90df12ecf2c8a78fdd027b97bf4f903c675,-1
9db5570badd262013cbc655ce51369ccdcf2956d737ccdf7ad37fd44e778ab96,299
10c8895d35fc01c8f5f9b4f32b175cfc7472bed0fd3a12a5933d25e281b6b6e5,413
404181feb7c247f7b85935fe57b3232cd2604ba1b8fa4107a86bd5848a13d217,-1
5aabd7d6dd77a0911f6bc3516b7441e788845847e1ee5392617c0d821e4f0ad9,-1
eb9349644f0c4abb49db8c3ab523085eeb0a15ff5333285803b46f0a865ea708,-1
ee74cb7b5915c3d76bfbee2f1f0d0afae7a943488c0823c321d4aa3afb80f4b1,481
