node,louvain_cluster
d267b1b1963189f781be0904580c4ab367b252bd674a1ee260cd996932b8c79a,8
6a57d96d37002137e543cb7654fafd3866bace65af8125f9edf36d521024a682,97
b4730f33ab946c3d1b75fbb463b0223f9e903e9f84bb2c1932adb6bfda07db87,102
e81e6968547ed44415dafb4d2ac65df82d0a13c7dcdd9c5873d7513abdfa0040,179
860fee4342f56f04eb885da9e2974248f2f6674fb9f2ad63661c60fb549d643c,13
d7588b38c2fd75d68de015aaa0401831a9b2558b27ec22106323d53d02218c4d,104
9257e7e1e188f421b495422592f8a79b31e83e694dd83647ce249b6b64684e24,47
ca4ad5f3c0e6b80cb70d800f6f804e8d8bc8a1e3629f09bc22dce237ec5220c3,60
446b31a6a12f0a1ee24413a0b3b4c8d0d354654a5f3db677c8ad4b196671900d,21
1428b796b08124eb4e7590c1cfd3fe5b28730a8881699ee14e0201c18fa9ef7d,147
64798256ba3e77a84acff281de64885580475d31c0babe684c96179ffb8d6649,22
7dfb4714026377891da2634f4df8066bae92e4b889f34e5dae8f51162d2520a2,185
63e90a1bf2c9bc836c5a1b7d4f5fe1f8fd6ff363e8af748e9c70e103fbfd9f3a,30
72b626758c88fb5fa99bef7249b3d472d9a139213c525f7f7149746fb17f9e27,0
c97f6126610535663985690ad84fd841865d4fe5e8c6a98973ad7e1b5c8d9ea2,30
8b1c79d4cf7f7a356512ef11b90afb87bf6b8be61c2d30eadbc2dfd7eda8476f,4
458a37c523be529d9246d20467bf854165db4ba9ac825c2947b23e2aea4b62b1,27
836c0d8b681e2b9c67ddb92ef36c5347e67e1b75feebb7d0f47f96120efa2b61,169
b18f86b186598964da7bac35454c4da84b4b481bd11a9fab93c9634c0a9504ee,71
3214270fd43e19c5549f43fbe9fd6a862b9aea2cef7fa0ef6dd1a319d50d79e0,0
ca0bfcd490a311bd397139de5d8bd4781e460057c5e0b34a904339da1b96fc55,152
37dc38a03643d422285db133814007915d25bdfe3e48917bb3b2b6e6eb463766,45
4f8c50d42a45ac115df3d7f7d11947215c801d4004c0a0f6c0b4a81dcb286293,65
bb9532e6337b89a533c401c43a944ebd97a07cf7efb4167951c940bb5955021c,85
e7473d4395f9fb89b517d2f07e567436855dbcebd44b68c02ececa2043ee1d6a,35
50ec50a187f2bcce251324dc173dcd48c8a9ec1c876bf32d6f172983c63e9c1b,8
adfc14da7ad7ebb05245f8bf904711d29f46510842b04663c7925664d09a2695,24
d2673bf009acfd9acb7574139f03584d475be952d3439661bdcaa5a57e1530d3,17
84aca160a9e76baaefc81c124b200fdb50c1a2bac2edcff6794d5a507a7e3911,8
75d6edfe23344e122021721367ee9e543c67f141a4bd4c68f08952a089bd74fd,177
32ffd84f17d92eff610141308fbeeefefadfeab5a1f395c13fb19223186dc861,26
5fc69117ae3e04aa939b682e6b0d53004664404341944372030b61ecca43e277,99
33d1b4f358e533b785da222bc96fc194ed795f50df85a6b66da6fc512eeb18bd,179
aa02f42ecd11d1276f5f1b05558242cf8326cb1d25fdf5af2dff274de7ca86d2,5
2bc8a7d93154a7650a2184b8b70ce660fab6cc8b3c0d33a7bb4179a1c1b74bd5,159
f6fb0fe3f20a6e561108805f0cb81d75b6a4b407a4e2e759dcf1bdb2562337f0,27
b1e7f462468157e00699e31a755e332b079caf680a50f54380e91e12fb636acb,8
6afed9444fbcbb38f46574f76816d38e7f553f7124e632825c20f1ae3f11063f,165
812b3acc2f207d66715ea216d83e3e52d2452dde4e1bb779e8c25c4374def740,125
d3204351391172353a7d485814f5a4ce69ab0f4eadab60275d619246bfb9e8a8,30
e3182733de88d9945bcea44aefcdc2d08bac217b5102f2dbf6d13d62fa6e0eca,56
1d27945a67d762d05e85a94ad7f74c3bb41bdfcf7d9335cd52cedd6c8c1eaeb3,56
f264fe1f3b1d77cd1dbd4a9835f541f6ea4a4a3efc6fa20bbc63b3ee6442b1cf,8
106f241e02adb70732649158714ca667598ec06624d58132728e4918d2202eb4,3
5c4c070b81ddfaa84d31b59eb11652a7ddf8145de42cb87ff027df5bf213ce9a,174
8ef59bf22752cfcfdaebc2ff363d9a5bdeda66a9ce360c07bf674e6c281ec244,98
d15ef38dc69010706947d9852bfc529a4877c8fa139dde34200c98d82f3326d7,0
a0cb5e7064be4310bf8702f55c5d98c8043d97e678559469d71cce49481f44fd,49
08a8e6717570e20652f942b6b354a45c06da5f85b880818bcab81177b8f24c8c,70
999082dafbce99a29e88f1df59aec9b9b08310294f81bef0a1d92bcd6f7f75c1,0
ab44e6f85bfc0b791c53dbd97a0e4c6a31bb5e31d03447aaacbac8c9b479c331,45
f6f1a7452cec3829e965b67d8cfb07b56cb45483442cf27969d7d513a62f839b,40
8e68888b7dbaa484465bfb784cd06e3a7cdf08db58e85ba5195847b3df27fd11,174
ff127b1545c0a01c8104e578c585f186e5e7aa839e1d7864d6b190f07ca90162,10
09bf82bafc6791656aff24a3d11cb817c5953ff7e18025a44cf465890009a17a,13
1cce89497c70a71410e2f923e1e4a4909f150314f7c3a28d28e11fe8f2d912f9,85
52ce04a671eda7c86cc28bb6677cc2a74b3fdf0027d9e89a0a0746592c1dbf85,116
928536c231a20720b61706241542b48e65869013f09fefba57473489b8452469,56
07e255b27db6a52a60eb89dc19ac4195da3793c237baefdd64c2389d3511ca5f,19
881ed2d19186165d50c3bce6f004afa5a69f834c6eaf6aa896c3490fa464c35b,12
66ebbea90e2ae603e4fd90f206b34303584c02f40828ac1e7e0d39f47ad3d0ba,34
1f188adea4ed61db1a02e8bf4269809f5b443855bb4f961cc9c968bde5a69c0b,83
3c6d940c04e2fe7f3e4088d7371a9acd3836d6b54acda7ca2e890900a9b6f861,11
d64f324df7c3844fac3541a86c0ac92b3a49d558900b585670ebf023e71a5dbd,176
f918f9f4475a357dba3eb46934251d2d7049311f765c10b1a91699a88d5e2e8b,13
776d2bac9c40f0dda1fc250a0ace7e2fc513fbfebc15c785a4ee355d5d7f43db,174
3cbc2350c5e74e4b0b174bf0b0e3af06150f42da2b82dd1505ca1ad4499f883e,11
1342153f406ed891d8abe74e92b92c695ecd61842e9f5c5fdd2afc824897156c,15
e67bb79dc44bebad4cea445f0caccaa3534fbbde8b03fef23e0059c0478c33f9,164
b203e14259916f4aedfa83412ea18b0a087205181cffa62ce738f72aba70cae1,160
c13e5246acb0791720f71e3c2497103de4992b95fdc19c090404d83df417d051,35
69321dc57e4c9382772fac3e45c2a0400eb25a6dee6b252747b413c8fedea8c1,87
b50b3687bff51cb912b364d7241026a7482e64b5bf91622fc7ab8e14132d3aff,0
d93a7b63b9ddbdb614ee0ab08d3ffc7b96958337103bc9b0ea787112de47ba34,91
16ae0a24836a103f64c36c43515c242cddf5db57f65982af0be020140b648155,22
91490465864200aeeeac5d6682f2a605f1b302106e7a52a785df4b47ea7d4998,10
298664be1e4c9dc4546312a7d867771e90c20013772b0982c27af496868b7f8e,4
be63b8e6074d08e91d7b7bb7c7bbd9a1e21ec4672cb336c8f0adbd9c8949e7c0,24
f18780543b0e25c87998b9093b72ac31fcc7d0dbee661e79ee9f45e524af5e45,174
594d61763935c4a6d4139ec13c2aa63f3618b413476756119d8bec79cf8a4199,184
26b10119519ab55fdbb5abe389b0cdd9dfb564681dd4a5472762423f7b7bf440,37
74d14e0d7c4eda5df068a99cf1b89c5a8ebe056db916b4bcb59fcf65c00366bb,35
df147d49c653caead7e4fa5396d9097314ecf6cdf2170343c14a3a079d98e182,141
c0df5fa499602a2988e6c243fd02a1c959071185338058ff55eb0bceccc84f00,42
f9eeb674af5a9db890547aaaf9ce73dd71778db1a5a1aef9eaac4840aed70cb6,161
d8fa98449c7b58838177a6a8beff92f3d866c0dc03c186c3487bc2f6fb76a633,11
6f3f0f93a299dcfef09a93ab85f32e37fc81acab5866093f0ccd19bb0166c1a4,40
b16705607769b4f61fc49b730c4ff292358a2c963d3874ad17f73a54c7598422,30
251a578f384018a44bb031a087060f5779ad0e311b1a2b8fba9b904225363494,104
1db31f57ab69e751434dff994db7bfdd0f4089cdcd00e4b71b79fb8cccce0714,158
eeaf5d6c63eaf9d44ff61eb27acbe2c27fa3b2f9e3e494c1e0932c6b53265fa5,47
e88bb048ea4872340b8258ae4d11d6152ccd09dd21a00f844319be07e07fb930,11
85b945897c6be7a94699f0e98ac5cfc6a695ab9b7a6d80c218405e760b816930,174
9e90c54772d4d0552136ec14df533e81016d969cb1305c3cda305c8ac3ba810a,42
25d01d91d9b382bdcba27e6d35ffe66d62cc1ca92956c224535619a38d590436,22
f51c05a290190d7cd1b1890f5115314d40b39906afbee46aad8b699383ff30bc,64
dc85edddb528aa7fd87e5f4a321db7d7bc5041fc81eaebca96e6f1c3761dd5f4,55
db70648c535e3ac37c714694bff163c97cc23f582c787118c12f523635f5f538,10
8caad5bd0107cf05793b26f9859160ca924a9bf5784757cb478140c3bebe8836,124
aa11d91b1b2c6b7b4b72dae70ebcd6c592ac7cceb659b920d429f44b244b98d4,68
40a110447b4f86c6ac469dd7e422d03adc2e95e551f1081d50f81b39a0cdcc87,104
456325c16669c5a8f7ef737e481a8af0236ecd16fa8ceac0837a5c43fce062ef,21
762c7f6af6417c14c744089ffe435734f6281ceeca06d6fd9558a3f5a5456756,61
7be1f813498971c64e82cbedd0810021a4bba79d1bb8529f40f3d51f3a48f851,76
bcdcaca938bcb7daec975ab64e9d4b72d1175e5f86988a0c36b49c640c12a707,51
f0303fbeecfbb74c5cbdb4fada837fcfeecc378e054bf9f7e9250edcfa0bf979,82
3c2da077560f9c48c036c1986d8a13bd4cfa0e2268c5c25e4d15acc1dcba1090,93
033fa92bd9dfb5a79f9c03b63028e4bd9f9c1b515c17aec66467e4d71568d42d,14
fa9c23589e6f65f05114c5076343ec4a1406b756df2b65a8869aba83b8d6c52e,88
da0fac382c264cf892f65e760af4cf1f67fab012158086fa4957fa18affe2e30,8
b8c3292d470b6ee9934bcaaa37f8ad0a48598ad306eb470f4ca9fab89c6b7b71,8
960f3cd8bd8842f5980bb6fae2f83cf0285a25ca28af07ac3e392f3a294afc41,5
d24909956557222fc99e3a57eb425f93c822c1867b170751bb416ad6b19c77d3,22
ca783a0da529ca90fde0ce84938f190982a6019d169f048e24f5514b7aea97bf,165
723407388d2d786241ebf6c35fd6c145060ad2e742025c13e41f1c9b6d335944,91
1a034bb3c1e3f3821d291b6f0822fe9874f0b35430b9fd813522a1cbe969b8bc,28
47d47e68ab9581e92ae54004c78c3499a6b0062ee577ea3b2c6d2d00ffd9d2f7,51
eb8707b41f341a0c058f7aa1418b24dd6103dc7c92ad201addda4b9d49f4012f,10
3eab156b7b6e8327a85c8edf89dee90646d5db726e8c6bf3526ec26d9f2e5474,48
c200a46949821a7b271084970fd58dcaf624827b144a74e60042c225308cbaf3,91
6ae260ed8bd56a2accdd78e6843c8bc75316c9e9657b6f92381d2c8ecee0d887,86
e49e4be78c5cb388df7155395b3d3121309f6d58adf66b0b496ffef6524bb7e0,31
e5dcf786842a0a7a1af384bc1940ae390101ac2eb29998697b9630ef983f5002,26
c672fa433a4fce08b9746d3374431bba523cdf1ea305565a4df4e2718f88686f,161
ffbaf207674249e19914b13548a41881da1775878ac34e43b68b90b9c76c3508,10
ad593baec1e11f75e4a33b179d0380e26427d01d2addde44af1231800c555d52,161
64dc216cb985f35e7fade62a3e1ade2821ebe338c60523697c0c5e364e055a4b,45
adeae497e22c95140e46ac37ebf8de5ee0cf88ab9f9b227db0d4697bb724abe7,13
f45ccc382bf8ac04045ee6ef9fbabb007ac07e95d18b91ca5c9f41ae123edf36,56
e0d2e684eb280c27f4b446b765b3df207d228547ce16c21a6df349e9f582cb32,11
1ba0d0f485f8dede1023f56c043f6be750fabdb7fd33c33f659fb5fb09fe424c,38
929a4a8ec83b2c25e1b5e6f8f18b98e0f8693b3da2bfeb06e8f5b6c9b27e2088,155
1819f18c49fc909a88c0209b7b30d2cff3f7941bf05621d6fb017fd70437272b,163
a4ce8b4ff7d28f8191c3e1b92fe7130a4db128a392b4e868b8d20c8d898c5d0b,10
664bff4cd58d68780c7af013e3cc70e69801c6ecd0034c1e5f1ace7c2aafeb3f,144
bdfe4849d15f2e0128ac7c9bcfd394f2762973aaabce6ddeb21fc826395b863d,0
a9147897bbe88e4d43d67d5277c1b22db87e8ab3aea1f56f3a3a8d25f129940d,60
89bbe413b20262d5b2f17b8a3ad8a747b4e4b1e098c1be1ff286d862574ba309,27
70b316319abd3131582126150ffc0f6060ad3f39fd625ea8478296e1034c720c,30
fefddb7c47de3dd5133686591948aa30aba0563786a9b67b83c90fcb48aa427e,56
45e3c4908f1a99355ea08571de0dca136e87327d248f0faafcdd7446511849a9,5
d2664a7bee3432e9a7a2f72599e4c916679e1474b690f52df17503694f7ed578,8
c9eb448ba9aeeb7c06f54eb0ddda7c4fc10eba43e2b68e37984af8f936eff86e,47
24da29405136afea71f37723ab6a713e7159941a53725f0a4b42dfe7b4f192a2,42
dbddb78e1b6836a9e470ee1844935b9dc3d7e0c2421ae96586a61c27fe8f0d55,56
cc5d784cd846ec0159b7b02acd8ca30a8c74149f9e332a2e024305c0b2f16508,174
f12c368f91c0de19c76bdce164b267dee8c08714057cc2b1628b39cb44a6187b,174
11aa275fb7eaa561d47b3d3ac2296dd6a5bdf78e955bd7baf708b5db33deac1d,37
bee06ad0ff748a0ac86dbbf67f75467afdcc49c70426728d0b732bffb7352535,88
b4668da27b225b8a3e3ce6efdcc994c92184de3cdc3f5aa3388feb5d81f5634d,35
a0e12704a2a70753b81f2f08ef87772905066e38d9cfd76c20750a77651a1093,8
7c19b0b9ce92ee1a8f95b0545c4d328a826cfba7b3dcf2c2ea8259731ea646ed,40
57e1688affbf940a03e1e131ce97f1fa61e12bc11f0f592ec16a493785a8f0e6,30
f4757526d1d9fbbea28c6db99dbd0c32654574230c2b721ab7eb58320a11b41b,11
f5c55d1629ce1f562b04a07932ade5f7a507874137d5db33d2a86b5414137881,45
f1502b47affaca2b2633450adda58a7a35f8d2413ae88383fe65dca2bd92a5e8,91
072a3fdb58b6122e1df912bfdfae5e6250a6375794719ed4df26efd4f3ca2862,14
c11d3e5f53b4517cd7740908c77c1845a29604230c740b233e3472814f61196e,55
68f0c498566c791b2f5469c994ddc260d72379106331d40d2c82365c3112c7ff,68
97dc12cb391012eca5622434dcc99ba9b03b8ffff78da47226da650876e62bff,139
9322e8cb2593790948fadc1549962d40d5d02b17d5c4cf298c390af1b8bf3e09,21
55b637f548079af973f00534cf29db14e010dfdab4356531a92bbcc094d6d29c,30
b62b531ba53e2b4233c3bb938a0499536d38ca30ba1175c7fe6eceecd18d1a2e,10
31066c770b8292efaf239015c7dff620a45f3323691c075d466d20c833bd3dd6,8
aad4c6444f2a98bc47cfc0a056af544528e05f9859520ad1837cb751c25d7fcc,67
d6ebf89a90d9a4646503d0862c6ede798a49e89e0f72918baada8301f6f23103,178
cda25bc855ec18ed59f2c78ca9272a4e90af09ebb051e2471e32df85531c5c8f,35
e8930109aa45012d25a2cd2acad7d385eded9fab41e81ca0b09681e801a2f081,27
5fa066740d50932ac7c5abc49e251e5a55b409cc50de41fac831cd9180409708,39
c407fc781d0128870fdcaba528adb012e44c98cadf9810c2c52edb49064995ee,42
46fe77b4add44b49696a86c581e83a3d042eb0ccd22a6bf0d7c89efd4365319c,146
4e945dd0e8df1ceb5cf3df705a7f8d6f7c71eb3301f20f915cfafc47e32a1f58,8
433609b4571e02c4ca81dee6d05f6b3fc93e9669e814640079b97b6456e13579,65
e4f1f62be7b23b950e753eb8c9ff7c56b4d22ee6d438ade78abadf48d80e3f1b,14
74a6c79c496d0a870b96f09397786fa6fbe6072b544a44b6f67e22178ab10be7,10
4d2b31f396139454b0ccbf214e2255ca056fc5f915a7a32f909cea0349b09b58,46
42cfb7e5c742d7b3f7e572c09c37764ac235319762f3f2744f69ea9e383e86df,21
8112c12bbe3b6d29b6f147fdbc28bc205dc94ee527b42d355f8fbd9b234e2fa2,174
a59268bcc5fa2f5b46102c231c9f6c4c0a2cfd6c9823279baa3ce801a4f88333,49
5e144bd4f68460fe183b47df6175d357d2aefbe540635e9d20b51f82daadd178,11
4a716e52b9bf9cbb8f0d1de586ffde90252d9a7dd07ad8f3b41a64963f22960e,117
774503e67a3e777bc808c696816cb26e9b01a3444acf159f1a308614c04ad119,82
1fbc90a9b728c07e55c2c710bdb21930b24dafd4ebfa8ad99cf36f42ba4af848,174
00be870bc60d5a2ae8a0cdcc938dec0241c1c39861fa4ae646847d701215956b,64
3ddf026784d6bfbc08f87ffaf4af9725377a7b613dd43c2aacd0c4c513b22638,13
5787fdb37e9bb1ab667c9672b9ce2ea339c8c858595780e90e8c51e3ad7d7170,162
bab47f7931c227b9a15ef5e210f50f5bad7935482a53f3780c7bbdd9ee0855ab,26
0a4dbaab99ea1d3c3592abc5f911184b0d719edc7f1ba15b4eef4c12a594cc65,30
65b644ca910aa3364886d5f729710109aa00ab521204df91a7604f3bb44095f0,30
1342c14405a1963d9b27162ffbf4dda54a4e3151c4704bd5667ae2b3072582b0,35
fab0aaa9cabd129aa1514075d225704d6ecf798ca01f1346c168f2df0c53c730,10
102f4b2b9cb45c97b17a3e808478236d62bc697893b8441d614c50c85a2ebe79,178
60e4e8dd11d1d551b103f258fd17bfc9601079e3d4c734cf36ec2b69886fb193,22
99cb34c7f8c3e624a9d1a490002e7dd045f436433fe3697416624cc70a066434,35
d96718f2eb1c2dad2a43a62c0ad2b561e816ad3e604c208c68723c7fad065cd4,30
471556170a6b6b5dd8fc5fba74faddb9aa2e406b8153f8dec8b34c9e34cd9f08,59
6d01c5387dd6a6c3d5d7d47c0263f2291ed3873d5a86be7703792d0f7ddf0192,124
7f0435bfeb034a830f572327b31a6961f0c6b5b97ed64927eb64f990418bf2fd,148
9e3a859d9c38f26e349439dde93ef4fd78f69f06f3ebe0b8584bfeb25a5ed6ea,10
21c47d8499a41b6d5a4bdfe36f7071473fb7f4ab2972c3d42ab1744683072b45,35
8ba4388a5e3cb1237cee877234f5b1c045e765a5f3f09c40920fd31149fbd9b2,5
83a0970ebc2a985bef64c1a7ae622b2e895ce59b85e4ff98be09b0f2c26ecfc2,160
7b483ee34de908ba6b1f0b4d8b462692d755a41e4c6598e17255135a3dfb2916,14
7b6920c8d4470934c1c9273aea1ed28a2ba3d1bea51450a7e589de771a2d858b,28
53877020f4755364529eed3841f499c24ae875e90d29b76366d21b0a3376f77d,72
70fdef733bd1db258ed225c4316df6ce1d93b69df796adb60dcf04b6e17dce71,27
40757fd790e2a77c73f87eef3be18b68892866089e985195b5802c4a1a713af1,115
dab90bfe8c5fdfda0c186eb5e56e88ed67198636f71d7074ced515cf81f528b2,57
ac626ce037be476a0339a9b9821db9165e63a4cef2b3248677574ca32a05e87f,60
bba486b9565d24c6aab2d4ba61c06f34e28782cd7687ea9dfd73f94dec4cd92c,99
f528727147f3dbcbd473f156642713598dbfec102b7c094a57f41c8be7ba6ecb,67
4bc2535d63bac2dd90c4fcde0ac82658b7a7c58971a2584234692bbe3b949b1f,8
ec169e18c9d6f753adda1f1713dac09dfa616f585d7bbc68d0a193d1db81b4af,39
15940ab798c8a97df10a10fb33aed62cd6735de95f8f6a66fb5782186b09b6cc,174
b664b441121baa2273efa57f202f6f433c6730c23956e72630b616a2d4837f4a,178
6eb9ee803b9683b8bbceac46515962844ee53847b19de6dd570a2f697890afaa,5
c717aadc4409f0e6f2d9733a5849efdfed084d58dc14e56dc6cf8d0d9aad8c1b,31
534871cafc00e44c65db2155d274116331dfaa1b04b2a65c7b95883864c55e57,40
7ccd3ec74181b716e550d75f2d68d835a2c227ad720762e37546c9b8f4ca9108,22
bb13809c5b650307c1971e6bd8c3e818dab07d1142fd3256e81ff41baddf0c32,145
6ad5fb8013643f483dd00cac10b3a69c27339278fb5baac63fdd90b8e6e50960,35
454ef7c56dcd91efdca2375e482f5173bcbddc4226aee216a9d9139547d9f841,56
b0af94e0c49c5399bfe1a96b092f755b76da229721f96976deacf3b0e2d8b02f,185
6757a5a8eff1d8b82abf60642288ef4a0d8f647ad099d8f338f873dd37d9a484,51
c91845895885fa4d48dad9df47c774f3c7cdc3f79419bec37258723b3cf857b1,184
1edef91fabea25fd48abedd222c75674267d613bb5679c2bea72d47813fba966,162
442a7a4d128351275668b9a73176eabc3b18e962ac646696afb677aad1f5f7f9,95
ee70ad29bb82fdcc4d47589e838d337cd3d477ce3a9d15c9fd479c16e832e0e5,39
77eb728518e2004538f1552bb665d3ee5b27b2e2a85c3bec1df16e69ee61a746,36
455899faf2488e118b37300e39651037fc0f7a2dfe428b6562c2c75c7e4b47cd,174
2d65fcecb9924cc6b3d025b08062e3c3199995a7f91563d0ddfa2039dc647821,56
594ea385225eafc6d8de813e5759af2ba10dfe92bfd8c12ebe5163554cbfe37d,17
464da34b213716136d66523b7628550cb6cfb900680a9e4cfeb9f2dba5d671ba,10
8a2ed912b9e9d64acdfbe3546f09f6bec61d03a4bd84af84777612862053971f,155
d189ffc23c4076b6a5b4f648db5e771a588fd32248778339729968b408957eb5,45
65b90e6bb8a75c2be2e865b5b0c4ee787013cd28c31c28cff5e32ff90612c0e2,45
d72151a05c87cb61c30a14230b25071e35a996d4f5f6c36dc606538b1eef8be4,141
37aec50f1cc307d89826a09d131f8e055f9e8adb84b64665af2445e1f2596c6c,22
d679ed4625bfa2d80fefad5ec4dd7018ba482decddc062b599d419eb4db892e5,135
2ef0ae8e2a33e5ff5389737a470bf78995b5b08dfb58a5a95fe752850f116adf,76
50a732021a7e701c20be928e10338235e5a31994810954cdd40b2898c1626eb4,83
912ce58da9afe9fec52b259fa458fcc8fe33f35a1f32fe5f3e76d583b7a9c3a0,39
49f04df2090b25f5f1aedc4b2a4613ba63a93c3d96a5ff89459ca63a5d941e6b,65
cc82b544d9f14f2a2a6c5ef3008a9cea922182f12943d4c8ce7e93f381d56474,98
f2e8bba5d094c346bb6e57711faadcf872dc5c2bcd2424c2af93c2df851a1d94,10
e2ad005273df94f33935b2ad5efabe4e5950b65b168e14f5b9872e3956c31ae2,69
885ef5d453dd763480e9a1a0f2560483370b728c5df8362b3fdc89d900b7d329,117
63441ab874c03d42f112e6d37578a6b453374599a1d2973497bf55bfbf87b4aa,31
fd386bf084f760da4d3f60a5bf90e86a2147d501d5f0d7554354b1bdc5126feb,12
6d21c2f65b106d1055e5fa32e1c371cdfb13504cac782d754aa74fc53fb7c41b,93
2b709e7210f7417711fabfd0dc5e9c05fd11ddeca180dfbed40cf491f9b97f27,97
69f463d93eaab23eba9278497d50e395be2b561439e5f03640f30221a4a6f192,8
63052e3cc7e64f5a19cfcd6e256ed329b6e12bfc56a8a72000d114ecfbf72ffe,49
ff5215fa3352c82eb916b933f8391e18bf5b3bff4ca5fcff6ffc7b7de6d6e89c,49
5a6995c1a9fcb2e0e96fe057079a5f05bf8658e15bbb3e8012170ac99ecda323,49
80dffd53c5287e083e0ca7dc1bd4965d6904c507d39296d375fe2f68cffea49c,164
93fe7079bcabfddcd6c054df81470e67f92f68e43c2485a01d7cc225802e2d69,141
a5f5ebfbe01311a16ab7737c0dae6857ebfb61583c6adf47045470b016f5f1d7,51
8ccfaf24ef21e8a0c02b1607fe1a7b480f6fa0c988d95021955307397126841f,30
926853eb38bd1f2d52fd93042c7ef84d736231e9c5900c13f3e00e4f46903070,142
f6f6e1b18d08e9aeff2b80b48a420ec098b7568590a03c7592dbe41d26448618,13
883da78bd98ce3433f02f502a4088c60b0fdc580a91c50c3a545dbc1b49fa274,165
3ed53b18669635726e194c3381eeb450ee524f27b31b30210cbf0b0f0ad8af7e,59
fb9e0fddfc5e75f96e4e9775d84032e6cd2bf1dc04a6104852e1e3dc5f2f86ce,139
110558e432183bd84110c9a1a923375064841fb1ac00f21cebbad066321749b8,42
ff8d32b066d41e3a064d8a35f73cf7715a9d1222b051bd52528c8d5a8f989189,108
bd5e0417e7fcf4fbc46df3adfa2a75bc7a39f5e62f1b1a6114f0e3f9617b017e,7
9f3e85ce2ed6906fb14c6eb9b1fd1c567a3261c5d154b0bee10e4a3e790e1eed,24
3b56eed8ec85f3816fab19106bc7b43271eaea2b937bf767a453efcfc21480d8,13
275c3e004e806332686e0fabfd84f87d20b2a2f7c3072631482103d98bfb96c2,61
aee7ccd1eb452fd6bb8f07098cb0c5a5d9ff8361f8cb26dc92d0e32636b10948,59
5819a6ad5bb3dc78ed24ba749c960056e53178fe76b1a10c32a2f069ae1c83d9,128
4e0aae8d0b3f725e20e0028869b7db80e0c904158abb7f2e9d73b3a67b333796,47
25962dd8b0f22499e663e89791dc03b116127b285d58e9759561d18bd8b6d3e2,35
9af7eafcccbc20630f40ebd4e050be3418aa487bd2224d98955b20cd235978e7,19
8a599240111816a4e9d663d0b01b3c16ddd054bb6f6534c2d8040d9164c8185c,174
f0f86764a22877c538f5c2b1966008c46cc7440b123174f89521444c7b40f588,35
0dbf0542ceb475cf90d5c74d17b8cbff792a1bf2531a550bff0785e7fa6e9d5f,42
29e5b495cdee589c5da259ccd30c648fe3bb6387ac01d8f6a32ec1eaf55abd63,8
720227f78cc0366d7fbd05fb7a45a0f3f8ad5678b7ac552db4b3383deb3f1ced,22
1736753ffdbb1a11c9ca41ee2b904f4c040fc8e3f71e764d37f52264c320914a,70
fbd552819720d86bc142505dfbccd9f8a3aaf068e25ef8ca41bc84c627fa09ff,103
34f0217603f966d688271e9d3fe530e940dc9b688403c3f4ea193010fccd9774,56
33e831e6f2d3cff2c7b262919909587cd2ac30cb4328d8345577321fb6d7ead2,4
219698897ba449f57431c266d92f5b6108d6b6ec4d5ea9acdfec65ccb46011af,6
b8c75a0b3fb9eae8fc6447094fb2b6e0b66c02f9f52b37a783fe60a387398096,35
4a95e9b853b0d73c7344f0897a7d4072127ec343788a854a7cdfa4282d0a020b,11
98546cde4f702b6ef5cc1a4d5dcee49f29eac14c076fdf47be66a3a081b17205,144
248e48bbdb5060d028bf45a126324a5fe9f80221fa83a59eabc58e0205b8d906,34
20ae8d67a62a1752644a4712ff13e11ab4d6e6c874a3890211dbc6eba5141306,158
25862c4c3fc46faa23e428f6ae64095a9605b8be94e3943b5a296c7c4c18481a,0
3135a8b032fe1f502d3cf9f76d19a695f5fad0e877b658b318cda493c04d02bd,64
b46bbca9ab570afe311903d5b193fa6f1d37e4fb1097fa7bb5a10c502e4209fa,115
75130b849302bab10ce87430d90ad4ec54f450ba213fbd30cbe788870ba5434f,31
7ae162ce09b13d1a0b7fd4422ec1ce99b2e4bb76d0b2bff0ea8fb7879f0f8fa9,141
88ec14cbfa352323195c36d7392719c5bb842c8c49fc60b1db16e40c12af716e,14
9fa3c3b87e3779f8c29c4cb591ed9f0992baf2ee5c1ec92ac7a1a0ff22dadd25,82
ca7b5d568b03738bc912b4e32a064ed1583281cd41a8e8149f79e3a2ba8d850b,13
0f7f57a55bba45d8c4ccf7254978285a9b305fbe6f5445527ae295212c788cfb,56
df521ee6a77189d5c31f1aa1a8da8359231c5d520831c640fb9e95eb5c2c8c86,13
676d448ec27ed88f2d99f881bea12bc848b7c41ecd636c1700255388a7faef10,10
b66ade98cf16fecc0c29b72d37fbdf50bd4121a1ff0daad2f4d594cfbcf5bcd4,100
efb9156f1fd8c9572cc6cf474567c69aa84943637e3b3d2c89fc0b48a6063f4b,22
fbadf912dbe730c3c6cebb908a1f1fc2aa77c8e6b5f4262daa3a75bc89de5aaf,155
b4144365555957e010606dea266a32e6b2a9df095d2777cf1d31715d64ff448a,8
2c752eb5e1f8f965f95cc38bb4abe84d2559e0bc684f279a9e98b6664b4b60b6,162
0bb91c1afb722ac9eeee27c6a968395cdebf487c51df847dee5875e57e3d745a,10
2e2353082c91f46dae347914ace7c6ecce1e5c2994893424a6847ea821c1c0b7,91
c3215a1655097a6aae553400e139c4fedefe69cfb1fc1d229be8d6257c526e3f,14
