node,louvain_cluster
a24b964edb93c0ccdd64c7341228c26a9fe1753e5c7bfa368f7f889ee1731669,16
76bc45dd2a1ea5556cd8ad8bd8884e30e8731b36d68eca05f47fa42258dc8420,51
4810b67e43fe110a74948ec8c012a173bebd38e9a8c800fb3fe153fda9e9e890,97
b9dd573b1e1a713bbc255e84441ab77e46474e64808c623fbd046411406d807a,48
6ddfa2ad05ef6bd3b2b0407ee761f79f21821093ba6f1551b920538c851bbbfd,29
c9c315f114831699096ef14a6d97459a6db80c6dcfacfe36dc1f0cc7b4cd0547,19
93975079fe048eb638614c6fd1c44b6ca030a9c4231735ddcc9a5494936e1b8d,93
078e342ea5049acab10a9a1049a265f129c09a57f265d022f21721ac0caffc26,5
225c809a3121132917e4868453dd769d310b4fe6c2345fcd940d860f3f94eb4f,42
1ebb62e3d3211cc3c53eb647a2ce0c8ba183a426442da597a5b535e67ba94e06,1
81c9491ce918a609fd18b168a54b9bbfb6a4fd39e6b09836c79ce1ddd4ff4f58,90
d6423353cc64853f0b966cb378784ac4da7a8ce64b27c10d2c6d252f4aa529e0,29
6839254a497f12e6c9eb30427780619e8dff442ee1595f2d9a2df271a8c67c59,37
d277b2b97140956fbfa02f3d9c965067cf15613daad8e9cc66a43406d9439762,91
7c269be7eb64bfed9521ab1fd338811e9cfa2a97beb7e992355feab229aef260,91
728998852349ad23073ec8ddbab914c4f01c59347f12788afdbce1730cedcefb,13
f84c4e02f38df3eff3dfe99fae0e5bf0e7f1a2529d7eba7207f736d352a0435d,52
3b7cb6e3a4be6515595fc520f8a0fcd63a26bb8007e93040509b7bc2feeb54e0,38
086514d3b88ea0ec7f5a66a56f395014ec3af691867dcda5f4b6d42f46031c76,14
fdf57b9618fe00f52f1d1e39ae3bbc9e1cb78d49d5fc151bc40a2c998db9b181,29
d383af59b64acb53a74b503565f8a9b7498f7f03a01fd4a9186c4c86fd342b6d,12
740b56fda0bbcf1dcfdf6c7be585d80a067516fdc59402a5405992e034b8d4c6,77
7f3313d079cccce631032625dc7b878dd258ccc2f253d6dce8481eb76a5ada35,18
427409cde585e1fc2cf5ec9f4dd3a567abd59fa7d35228f8ecfae20c2cfc2a5a,42
f09e2a5403f24512b6bb8fd2ab68ac63fc2a92a4216314667964c1306edfebbc,18
6002953ba5ea6f1b20af4f1c38ac869203d63a959596ca718735030a9cd7ad31,35
7f07da9571a04010609d84a9e0b4107370f5a6c0411ff3d870d95921a405c084,17
9e20864bd3f3377d374ec82ef51fa1d1137381be2d9a1409d997d02bd59a4d8e,29
ba52c90045a60f8daebaeabffd8fc01a7007cb6be75c082dada84e41b4e2e578,14
613144995c8928d2acf273dabe2c975adb020d3b9bfa84b8f2c84052c82d2c80,35
272610497ddf3bf72397fc81e4b99296ec43e7f44e6f869b6c795c3dcab684ec,158
fa4c2b4aa55c07829a8c256368cd6bbab893bedd4499c4c16a77825ae755b257,38
9162de6a03ba92333f5b7c50efa428c7496b1d5f323a05de36624787a3d19c77,78
f9413aeb1ec7d7a3a0fc46a4b3dbf0593cf27f9b2719e9ec3282f70b1fbfd560,8
965f0d457cfb5a043dd3f5cd555f0c44a2d5a0bea98eba39921a6c6afae0c2fe,29
ed34d7d3d85d0ef8553c3dbe7ffcce94bfc0fb8d11f860871bb3c287050a8761,42
21845ffc276989ddd825d253be154c6e21debf393533f25878be1a691cb3f1ef,4
34eabce1c5100d882bb8d8d43e6501a533609230f27d4d46f1dfb6e6f735919d,89
4d943f88b194b944599c480adf9592fa8ce53e5a5ed583570750986ac37ba1e3,29
603404f253a4cf70840783fbc9e9f5c9422e3ac1b492d77692d061775ca3153e,62
81dc949e47c7f3235a721b104f887a99be25cace342293afb8f759ed6fa798eb,74
31c2de55312cf628c711e5e9668e92b99ee5001e09e588c6c4cd53516092b6c6,25
f1153140f8d26424fc2e9c9b916395629f8355ac046c0991cacfd9cf1c09a4e8,14
60acd764a8204da1d0f9061de779f852e8a94f38564fd2c4a2a2af41fe5b07e1,114
6c60c069e673bc6c9f6bf71ec0694186343d1538407215f28e792340f113354f,73
da1763edfdb129dc326ec3fb87696b5cd12e3ea3accedd3c5558157d778c3641,25
f34f8e10265aa0eeb70c504e02a915716014d3c1c0e246ada77fe790da9a7285,74
9ae8cd696bccc7a81461e05d263ab91f7566dc86ca54f7af89099e7ca34dbae7,97
0c7ba74dffbe13199f27d184ce12a9d5bbf5893c2287ab339aae12f7e6df9463,97
7f30e170fb046acf86293340d09921ea579b607b617a6430aa60ca6e0c256679,10
a0b401abcf22fce57711cf437b0b120bc8e4e18fbacd690cfde81cfb3743b343,22
aea99c4fdaf47dbc3e91fed405d564f5542eb0713d0df791b5d0fae2627e6998,14
51dbf5bd47314f6b76e5ba9c6c9ec8db7c6f3f5106718e9c4c4a1ec074e27c63,103
4a708dd336f8346631d9808aa1176bedbf9a035d3dc19d58891c64a7bd35ca09,164
7ea4969cbcd42a0f81c8e13b630c1b593cdb0a04b8b3504770501c9cc89f8acf,45
0d0b9a8325652d2f60e8189d43a58ab217d74e691912454b05faccf015d5c94f,49
22d5a6f3e5f982ed3e2c9896efba71f0c3b8cdd338971eb3dc2041dfa01480f3,59
4011e74323d1fbb36676f2f3af7045d1488d991238d7b54516f03350c66d2b0d,149
b7ddf9bc9f060ae7fd18aac2a2097eb69576d2ce5ae5c8e285c55dae61177607,5
fb980ae81a6ff1c2323e19a2d6b9f63fc6a5df6e11e5271a6d41901b1e58ce5a,12
3322ace89494eeeafadba34c7664b54875911552f87f4dbbb4c6ca46e64c66fd,25
acd4a310d6e48b94ec99a7d561ce9134071932952bd4776b3c8ad433af0c3736,0
cac0f2c1734b236e7942ea1138211a9c1d8ab7e06fcc3857a3cf2b38fef4204b,45
7d670d6951a7047487a8439e271ef74077d7c85ef658127061556ef2bb88d85b,106
383c5e1ef65363f425392c5c680e3107107292ae6305fa00f9d28758d04e1e20,37
683d700c68425dd708b52defdec5480f9082f9f1110f37b9467321b340f6cd21,68
fe62600b039c29c364bb49d3bd07c5587807c77fac80ddd03072a6ecab5d00d1,42
580199ede9650d86db0c7fa8461a20db1552df57c44167b4a5811d70ef09bda5,40
2b332e5bf65bfc222da308dc893a5fa3ae21edd8e56393cf8e21b7495799d8b9,39
d0aa47c2af90f7e86d6e88e4350167d38fea54bf597e4f19352462109ba1aea6,3
e8e9bb38dd94eb8d42112b8f9085785ea682d5c5ebfd1c6a406c617776667370,14
99e4a8632304d86aedb919e75638feacf5bbd85337362564fe0affa36fb336fd,91
5c0c9f9c74a1d0d6f8b965acf8f396e3f9195c51604d7bc4fccfe238ebc62283,82
63872195cbc8b03855a6b66190f7ba25c5c402ec95e4021a0bac15fbc80803c0,11
9391835ebef1aef2a4a8fec85fdaba7f10425fa6ae474debd295682a930507e2,39
9bca53546696f913b5144c5434199e5e3520ea963aa383af7c0903dea255cd12,104
6b99e83a1fa72292313db58a2bdbd7968008f02b230d10da59ca377529aa4234,23
77c3d7372d4a4139c91856d4a0c05a497852b4a37b90163ee4cc907a3fdb67c5,38
03f83815f98a3ed9feaca90b66cc4cbe93bdc6133fc20bf452d77406344f80f4,44
c14df05bba68325b11d2eaf0a711d4e34c05d2ecaad7d6198f750726fe6647a9,4
d32798d69d4750feb097d9ce36b261e2b0640554bd06c7aa275d43f9b3b99263,96
df52c20b25fa6b7355b10f8f816c44b450d5657276654734bd5d4a6feb51a97b,135
39f464e61ea9f9022c49e25f5fbb1ce72e97ad15a176606a83849b141c0cd450,58
19c721d7d2d948e2a876a0e4b32537673d0f3df6a235ab1a163a976ee4596dbb,177
1514f79a22b6e161bd64c8017544959583ea6733e429689fce72aaeb209ae134,13
c1eef012ad9e55cd959f686b8c10d36603ae960d0c0918a96cf478b103df1bb2,8
93b459adb34aacf7601be1e4b56539b63d726aff2e188d479b9e4823d2a8d811,106
961f1405f276201a36e84e4a85def4e8a7220c0bad61890c735f9f5aa0f34a38,124
576e86c5818c86c2b7a9adb92435f2c838c60612000ea5504dcf07bdebb61e09,106
52b47febf1b5e9132eb3748dcf4318f05ea09b70b753f8e67ebc565046e64a6c,74
2c5484580343b0b8d3af5b016e5fb67125ae123089a9b9345334b562c65f180e,30
bab2108ffd6ed74f227b2644e26ab5c2f6802510dbacba0a72d9d7d21d5e3ec1,73
16e2c2a6a548472d884045653db93cc76e3107953278361e0f4c22f6c61bd749,12
68d83a08b24b4f94d8ba37f636a9c1769a81d06af17111381d5bdea2776f0344,91
7d2f782289b6fc9050e29b2be22d416f5337f0cc324cc5c4250d7f1ae50cf7d0,29
e62e43dbb4853ea1a9f43bba65672498f625ff4c6229f5d4b5520502c04800e5,100
c616c0e9e7130a30ca8adb2e15ffd8a8624f9e069f23f931bbd1ed0548ff2b7a,16
f6c536d6ee24d3bfeb26bfadf1cdd9638a967b1c6a35d1962db49db941a420d6,29
46ac14eb0b45a8e4202ab405aa1f523208493edb63656fe62850b16c33f5d717,121
b964f0deffdb5e34dc5a5b937d19eefc6ef7b56af7317bc2db98b55131f3de73,62
b7897db1c213ce6a16b9579d752120a2ebc58e261ccf720d857620fa0cee550b,15
2cc63df6dbe37554234e682bd644c5d52c677926728d41df5f982840f7a51275,11
84af139b6b4ac1e169ea230a319ea23e04b2a8c968d7443268941139774e55e5,16
8229120975286663bac6e2a6d0813eea32a0a103076a543d06df4b8b8d62d361,45
4a9bd77efebda44bc77dd6b8d63a5336bd373edcfdc284f1eac5375580d9a306,3
bcbca9ec48ec070b9ec7254eb64c2d027e951a22e18449740efce428b82065b6,111
5da308c02e3f3bf156e4b19ad0a3f3aef355f8b52f18faf424b66b3afed61584,23
8514d5ddb3d7dc1976fa791b63e275e4592cc0da0992f7c62a052a58414a08ac,29
5b47285316e7ba55a9f30b37390c7e94890aafbf9c4c404c38a3aef4dad43d0f,45
8f5458c94a2e484c412a45b9f95621955e69110eea88a7b8a593bf1973066ba0,0
4cb970bdb3529bcf6509efb37c1145633bf5bcb0445618186d2911fd894a5dbf,87
ec8c141a9708d1b3680e047e2ca976727726df0226da229ca3126e081fca8a76,29
9009504234c4baaf547dd852d839bbad4bf173a7f07521fd1c42ecedbf14c3c3,106
73289a876bafff3f01519cfe16abff9d57b536ec123c70fdf59647d7d933f17f,5
b4580db3623cfef61f4efdcae4d2f8f0717e2ac76eefaed6411b32ed563db026,5
7ace69e4549687492ff62af9dd97790f1675a837981d3fa3194e1976ef606ace,33
d707592047e86999038db626f55befd732b7c048a6d45622ea50fcefa2a9ef18,19
7bac2dc8c5c6663c0977612a0cd435f128dbd6c38df0c26b924a51f43410303c,5
8656e535bac71c4d2b1809e6a54d5853b8a2aa57e56ba5c36527f6b28fb9d2a4,23
6385ed0d0c8841c84b7e15b343f46dee7f152f520f8c083b91c1670ca9313c6b,114
14f65f4dfa43a6dfa2d577037bbae1c57f4452b6e9ad10c492eccff3c0648ec9,76
3b2981eafc3e4f7265270341cdb8d83901a1fd50ebd25ae5e04645cc0c625c6f,44
5e69a976447d851f384416e0e1ac2e5075e665d708db8ce0c0749a6ca20369cc,15
8551b0d3b34389e9cb2cfff2db7965aa21f875b8e147f5c080b0ea4fe18c9d71,12
e82d297561cec23bb51054d34bfd0200c090d8bb23358c3e2491eca7855d1c00,74
8d3992adfd5fc041683a97fa79c007c5d874982ca4b39036380905c201af119e,14
a6bfc04ef0986cec6c603930795f9a078ed7db1ae216df1badc205e421527db1,14
6eb94afe6cdc522494e899c656aac6eaa832cf7bf45ec0a39bdf71690dc059ba,52
464364fce01938ed4e7dcbde529afd5585cdb2d95ea597cacc4f4655bf91ff47,8
ba89d268608f2bf0b8a14a7619a61534ba661f22892bfe59f7f9a9f5fe471bdd,49
be40c092c59ca0c0c6804e355b7d5f3d6813236088d7ab505f2439d9750b48fb,42
f8eedd92a547f71008780c7fd6c1f45e5f3c41220877b44f976fde9093dc8165,49
736d645bce360c824c287ee310ed3c9242995962ab651f78ce5da69c9a9e21da,104
9e5eb2c3fa09df619cd4eb1b9e93723b5a2a4b1f4175f599eabf4db55d4169b1,9
de57b0f70cc5be91f7276583f670e3a1fcb425b1ddc1f3843618e9c0512dae8f,59
84aa35eb362a361418eb12164cb6f423203496c297a0ef6be1c929456333ede2,23
fd9e14ec3aa47fe9d4bedaa5fae136c6f98dd48a481e56b9c2c932009440767c,97
111b6af42d1e2bf35d80da46be240fd71abe0d2dc8d1de5205d42e5daf233935,74
7fe766ab57dcae0f17a8c47fde25dc83ede068c0e13f527ed36e6ff0dab6643e,14
795c72123997fb8d282fcf629346b5d4cbf48c83cf10ff1363bb70dda30f9e60,15
e801e7e1e873d3ebbdcfc7b1bab78fc10d5902f6d8f66dabcf4143d7e94e209c,1
f10d8e2ded6d6dcdcbaa5973acdc7703eba46c7d416ba542daa536a964cecd31,77
eaccb8652041fcc16aa9076b5fe41e711cc76377c73940dd96c0c62a43c8275f,112
2ade1369f851cfbeb1541563c41936776d89ed4954744a10ca5d6482621cbcbd,29
7d56418ead33e4408b2c16adb22ee76d4d3d33d3950ce45e8d4ca07ac45d908f,79
f74ddcbdf6f6894836b4566d71c36af26d54f8bede3eb794247f9ca02c69b8f9,91
12fcc9210796e41cea76c8a425b0585625a0e5fe85bea5dbb0553494f4501e41,74
dfd08d0200d3eac8af15dbfe233762e770c2ecc4bc6d67539a43624c4d14822e,42
7ad2b4a773ca845fb5d5bc02882eafd22f4dcc88dbd7b430659c766e1851a301,39
b772d818a62c7574ade8b53c4e6200a1da2e0ef83910b87015c2b44c45a4a187,91
ec3311d56b4af2cb47d76e7609b491db9348d0477d7adc75eec125ed394b7824,1
e5ead194937c115708300a8ac13eafec865c57c4e9bc2b6a3662234b05556e74,74
ac336061800382f2e5007d98e7b76eb5074019e117db1bc9c67a28714bdd84b9,60
327b1c1b004267646b0003c090016ee97e448b5be6931e4a91fd3e9ec5847841,23
425513602774fff9880a950fd61484e33ad32a3027ec057ff3f3185ef830c461,61
72aa70455e9558359ded0e137a565dfb28ac8a4bb1ff8844c7f780c21ee97389,35
709838fb5ef1fba8b7f504f2f0c8fbd5ac6df1d3b24b86f67d0fac3ee9efc915,170
3bf3edf232bc6f990804a9c7e4bf2a61b47a521a569e73126b7f7466f91479e6,38
458cbd98f05831d7c504b2e597c7b263a6a14eaac05b703fa05818af7d7ce61e,49
3b76b5b4ea9887116d4d494d2bade561a3c1518e78d84f9e21c4c17e8ac649b3,28
ae6425a87f184661ca28bcc8ca72cd689dfec085463aa309e101264cba185446,91
e2bc7fd119d23cbc2ea0347f5cb5bb2b9fac8522b09eb86a41cedcb5e5be8dfe,170
be211bc450ea85fdb1021ed0e1f92b33d34de0e6f66a7174496280ac151c978c,29
b3fa6749874a5fe59cde82b7ee1eb968b2319837fc63ce8fa35bdfc3a01d4308,8
be1179aa081a847f99711810821947e2291b025a56b393211c1f6099d6b7b5e6,17
95a835746b6c21518852efb730999d144443a83f70ff68a8a34ec9b966e0670f,34
13880c01ff311d6b234df715bf58be4afb6224d1d349a11a7e79f27d1f68f31d,106
9780e656c5c93c08404a6f51fbf289a320c9aa1c52f4a184e15a66c1627bbbc5,29
5abedf8ae5495a36854a7848eccef8ca0953b4761c2639ef05dbf04e22e8086d,16
39ef1176977a14ca074c237872638e01e76a932fe67a1a2b0e3806a0b399751f,11
e4e73ee1729b9985aa696c752bafff4f6262b75b826e429e3d38d1d21c680417,74
b309fb8777996d5bbfe161a3223595699dcaf6015e520344e89d80d9e6054657,11
9aa8257195039338237abebb0aaf9f098ba699dffbda28db0341e52df1852e82,23
ea2bc112cd3155ead983e3ba4760515b56e261ad3a7e234415f270bca95c46fd,25
b697fb2d4969139cb9c8bf963e190dc7aec43eeb939c03c4a265b9fbc50edd44,17
28e27fbb17d82ce56fb30a778591c529cc7481b3237535f68e9341f4d167cb1e,4
dfce3078367f2725384ccbe2729b5572c4d324aa4555f30ad2b8d665c23d6f6a,87
4339a53971e67fc179947bc1cfdb5d6c873b79707255073be5ecf42760d61e8c,91
33ad2e8555bf4eace214dcf50d680b9274185cd27bb08bbada831cfa2b67a580,15
073ffb4f514c21d48c49b5a5162d2d01c31e816f6b8fc0e41981f86ec6cb749f,5
0de7e7407235536f334f1090f034917a15fcba09f80c41b1305599d8f1cd46f9,79
ea515e15c4dc0ad517b18b67d0a49b738461c437ef106f6578fea4a1eae6a6c2,15
5066f4c0da74e7e9441f12e78de398dd0612a33e93876182e6f8fe37f2cb1abc,20
5edea2625d5f34ae0af15f02755f6b074b1e087516456e0258d31afac2b872f3,74
c1de2f4fef4e61e2592ff34e404a62ef21851cb98d1879ed3469fdd5f6cda02f,29
f70a92e7e4486a37bd595e2810c5d3af0c3803bb0680f3b73f924038b8657747,42
5bf2ab76d14ce58640696c2ac4ccffc05e57ff5dfb135c9cfebb1e081fa742c6,8
ff53d2a726995fa351c294da7e2a4a68714957d3d3ae68c243b97331028b8b33,23
1596d6fb4d35c37cc145d1dfb95a4eebdcab6564426d0b9fc56400ec03669ca4,14
7b8fcd3286ca61cdcf1b0996c5bb166f2348f745a6c07b9d7d03cb60d59da4b6,8
299dabb8e9673b435c92daf5f659ea909c63d1a217efbe64c697ce7de240d745,9
9ed28d336b650466a1422a043db021b8c4c089acbc4f3c50d2d16373c3580f21,185
c47304effc18006ed8f0fdfe126a23536cdd28937461b4f7467b47693eacff5b,25
896382b0823cca2ab3af4d768d38d49ec5e2a1609c90010f45c5782654f08add,14
08dc0a5d0639620aa57191debe9fb5d2f1ca2dd15a64fdd467101bbb642b4756,1
fc5f8344c0d651eaba565d207e2377586c73180af2dec800a054ad4a36524777,29
08461b56872cf6175339cc72d4b49c594e4799373726034721290f0950af7278,59
be7bfc6c6f58bb3edd4a3fc2c70412dddbbc7611f70c2c475a9a4f66888e34de,72
f217dcf91949242f37df6161e22914e7dab764818f242233106dfb4087af1572,38
e6b053e9daeda019bf87eefff07feabb83b2622181520548c2f6459990a7facb,67
e96dcdc6c90b00871afccb941311ad6a0f23bd5de1b9b223046ad1b44c887d11,68
8cb632c1be2b66139885904d4a474551d386593152765592efc410f3315de90d,42
d3ac668cdc99744b18595e0d0ff808ae696cd87b234a7259bbe7deeed34c4fcf,157
ed9823a8e7104411cff1c4eb298b3b6c9b0a0b0d8c91e3609ca6ca5bca751893,55
dd4b17d6b144bb54f15d784a623f884ba72c2f4262cac404daeaabe0193c0566,32
7aa16830cacd2fb4ab3aa853f0256ad28e4ccc3f623295b3a19e973ea4036c26,85
02c0aa0cc038079ec9f26b79ef1294698988029891662b09e71b57c6b5e4500c,106
3136bc58466d0ad580699ae447c43e3d986da8879a5512e06f34a9c1672981be,147
cb927fd26773f7a20651992dd105f55f2961886684774de7cbeab47863ac3caf,16
6bb096c26c6b58d1385cd03da5b7b30053ba92af99a3175fcec5e5df952f711c,104
644d447e1ec18f6694640a1f7e6cf4d00ebede80a99b5a15d4450be51ee9b973,97
4a379c885e868e7a51ceac66f86ef3092947e3f8065e6c7dd65ba0fb7206e3b2,45
99f5af8c15a3d0685b5dcfbb3447cecdfebb431d4b51abbe42cdb491d6e5a35a,52
1a2e2144e04c1a5fdbe64a3be804f7bd3397d93966c5a0bf8e7240668b31c2b1,12
438059e77fce1f47b71ac7c4bdeed85e17f891da4f7d494d4ef31560269b4b4b,91
d7f976d61ba448c98338f0df970c6538cc3b8b56f3f8d3806c55321fbb117694,38
2171ce3a327239a405526383f6325e9d79486b55d1a00b550660e37ead0418ef,14
1e85dcade4b73b6e1e594c57a3b0617a434c86783dc2cfe090ca78be217b87a6,181
6f58b7075d96693db0c64518465694c1f14f9d78d7deb36053ef776c58a288b9,14
0f1d56c11604ae925c790d0d18d16c424bf409f88191469acf0950792fa548b9,8
05745a0850eceba35db97be2f7a650a0ecca0cf71b8c42e2a104a0295def085c,78
cba44298eaebdfdba7692d3867fd0e41e754371d822658f51ed221c1f9646384,105
e4ffcbc8f6f3dc7a166c9918b1e2f065009fe218a74258effd574d0e059740d9,54
72e2a47b65472f905c4555cf958cae67bd5bd85764969da5d91464d87c6e70fb,35
1e642579c678a991fd49d0cc39384568e960478297c0b2fb04ed78cd94e7e00a,125
9f6e2e1935de7cc949f2f439a65bccc94b6a0b1b1121c951f791c42cd58a9e6e,104
1b42c6ae88107801bb460b4c59ce8d727c44c8a885613e7402ef82c6a8a389bf,49
0182048e979822cda82e414756981d7a4f09410097c0902956e152eb7c387dbd,106
ab23b0593ac0987a804d2ce40b38dde905bda88f1b33ac40b4fe42bb558f951f,11
6a31a7d6f68f119d4b34e2efd4a69b0198b57ce2a7ec6b9c883ea945877bd3af,93
f6cf28a1f42b73c1167868250849a9fd348d500a25c44708ff23970760a7deeb,19
f4446679bb02c35414437dc07bf544298e618bb593d6c26baa78739773663087,16
dd6551bb81de2efe1e3284629a2cf00d015d7cd42148b2b821cd4a0774f22563,32
805c00089fb23d58f94dadae0dca1dcece9b52c830e1c92d051d66ec1d1c583a,175
8e5e47d204fbd669ef47f811dc3b01127b9bb8af60ffd1fbc4f51ade5d6dc02e,62
20b4c1a8a410f9b12c79a92ff60d3cfa6bf3c6c23141c98d821e088d09b5f14b,12
025047a2e4db2bb9dbad5e1cbfebd09338ec1256c390651440fb91bb526a3575,48
8226aa90869f006894a77e0bee61982b1aefa94b9fcd82a7c461cfd57bbe61ff,32
c6c4a84400a63343cc0f91d73a654c9dfbee5dbaf8b00cb03e8a8afacb7951bb,17
1f6bfaef2715cd66324f7eef7437cfbfba9877e57c62f79a0689759ac179e264,69
116412c1fc24282fa3d5d51a45b84a4c3cc3ed716aa2fd8f1f8fb9cd5a7487cf,46
9cc2d122548af80afa5c573dba45e38bf692b620498efda08ea2359e25be16f4,38
51dc2cb67af52d1b9f5a793b80eb2b9310b57172070236eb5645e8af15c277ae,4
2db3bfe75d44e88454c8f033f0c5f1c1ad27a5c07910cde9542126970751bc67,73
6f797d44548e7227a88bf55bf86028114e293109e683e8b0e95bb08500346021,143
2fc7a39ea572d0409b3cd0d6ebdd70bf362c940758d1d041f1474fc12d4e28d1,106
a5048babdc725e0b23204e66d440a5adedc0954ae87a919e8e3f2d9c301623ec,78
b142c25fe733181e1ff568829a2423b72b54943f4a19507f76695c8318c23c91,12
6aea957c23181ff34e1aaf9eba9e87ccea5023ab5f2ed55bcdc1042e8bb4c46e,15
e0dec4ea03725dd0446a2708f173afe828ea800fa68a97edad57bc41acc97fb5,18
06d59a1067486d2d46906e27433c6f77c89a5694695f0620c1831afe0c77c5f4,175
40e78c2e1db1ad95bebf3c4cd1b5b1eaf75aed531538a986323e7d92c4b6f7ba,5
83e4100d0773144b262c118c5d07b637089abf45d4e934c141bd463c0d880237,31
5fd9c12190d607b3d37a8e43cb1821d4fcfef4bf691856d5626faee712e01ee2,128
cba57da4e734c3e0ccae47a1497935493e96516082846adb11f5c920d67bd40b,106
6e5d78654cbb05dd6765368089a15c1b884c7054b4d8ad9450737642e3c5e3dd,52
9d461222847d0702a8da6c74e2552b9b0539ba99553dd5f0ce4a5cb0d8d528c4,25
afb94677bae2590f9465332952aa4dcbfa42c63140827facdaeefc8d92c52b94,87
29c1e4b5a9298d64886d313e1100e5c26b4519eb534bca1b9bf8b93b21a90f83,70
3fd9d8f21531548f243fe463875b53f7d744cbd55dcbe7a4e3b920f1d711bd41,29
bef8a7dfdc59183c0bba73f25e937d9f3ba9e3ff42cd196660b8042c1d7dce57,140
89baad88ff2c49f849a76388cfe4fe50a0cd0c1de4552baa91e4089d644d7a04,29
95d03faa193dfdcaf1f39611a7e503b213928836f5b239fd8e0faa37eae2eb23,16
c750b727f492fb86684810eee5ff0f5689aba189139ab205166299c3e5a3c034,43
5c570352741d6101ef64b6c3fe7583295f1328908c4b6334b91a6f76107a2510,8
5ad111be8f6d9b2681a00b19936004528513d8954cd9994044c26c847b932b56,107
27079932d1968d08c340afd2baeb2d942a7c24661237132dcf8509053bb75286,59
c3f820c48d52664df5da7ae5bde915e0919a7884ca83fe2aff59b575cc794dbf,97
fc5e6e379230b564456b48bdd0bc649f0c0e5202afed16e65ec0d49be93bdc19,17
f1829f8a178fe58468c1d185c8a0cb08ce2a8f61997a49662ba1a50044af2f5d,135
b55538eb4545ddd4f11ba6b3f6b57657796e2f8d002496033abd5aa3c3418876,82
85c3d4a1fbab5e8a2c2e8773a0e2b51983c0e40d3779b31a24f83fa27b90adb8,29
0c16b94ee68f686cb3f5e3279fcfe3cfd3c8b51b68720a4f8edbc006d8d28c03,8
12f89ac27459b0cce20241aa83bd1f7341a8f5c1775d3a2de42af7de924166da,55
e66a3980c1cfb9550a2343019635bd90467bf5cfc2804868fa90ee1d0c6c55fb,101
1652af5752bd0259ee4542a2fa188b867437a742bafa870807a8081db7803e45,77
1e416422cec5afb995dcec07f470ce9a69d5ec531b4da00eb5b5e57a8c377144,0
c0d58f5c9fad5bf81f09ca50ce094d21a9be9a03fab2a4727534b70c7ad59409,68
2e2282de72c7b602f1a8a1d287aa3a6d4f4008059ca43f1fcf5bf6b4d256e107,79
36e565b5f701714b3a213f1162bab3c9e8e01c5a6e0a8f4b4736abdd083888de,35
3d09d99c13be846fa51ae9bdf2d019cebfa41d5fd15135abcf2ee571d830e164,117
0c9416af845d46b7c28477aabbcbdef31b7633cfd47ebd75ce5d530407c75428,25
db8fa3004967f7a62aa5ebb9dd492d87ccddb725be99566d7c001e1d3c84225e,18
10c12be1366eb475355975d04afc50a7849c1e2fa36fd397fddfc903660ca601,45
c8a220dffaf3f3b90ccf8dc18d0256c514c23086fbab2a8efaf5386924891532,1
2c937fd004343813dda9c02f3863219d151a39ec7ed1aaa62d84f84269d141db,49
1fb579c2b6487dc391e7d083e3cdc533f34aa46f66945b0877fc9cdbdaca0b35,104
3bc87b7261072f3ca031443ed3fe1013ddc0d693fe258cfa21f814b53f3f0d3b,173
9573004f0cdc5f2de843b9c73460efa322f883f12008e9fba76236c49820795f,16
43d4ced1394697638cbdc7b30c2827152c769c99407c0968159ab76a8a9eb308,14
af7142383a5d7cfe2e6d50170adf9463c8d5d8a22a757be4bc7efa8ba4fa66a8,31
0c51628af9eb32401e0a3777d2581b824dccd7299d9df7bf98a202384b340365,42
60192ee7885ed35cb94a5260a963c826635eb651e88c73417daee79b6dd69a5f,97
897ab9f4d8eb0ef465921a78ed30bf44d26ca7879406efb377dcbd2bc9a155fc,38
74430c06c4d336085776656b4a66c72e995027e0e6a0f61bb1ebf5248fd561c8,18
9c6ffdc60404d5e958512ecb2c55f0d383eccd9dd997c0086c2ec782768ebb5f,39
2f55f1f58debe33e763286bb4dc0dbc3b0f99b25050ced07aba816728b13e94f,14
61ea7dd6ba2029b5fa9e00dbedc422bdeef36572315a7f0ddd7af8da474b3b85,29
4d6463bf177e5db6295e17e5bba9d02a26dcb5e0e455585a8a2cd6c3279c24a3,59
3eb1e66651d97a6d907364e300d271bd5f0284b4d8a664c5995eff5c6b71e327,74
7ee4ebe2e5ac7d02201cd75e15af7fa72a32c944242a962e6aa92642f319f946,32
ccad3f50b6e31ed1285d9537f54dfb295ede4066251130975e819e75a0751863,59
a8881be38e3874e8ab28adf6c8a14c89a9b17682e532afaac691abe7ccb3ba9f,45
7ce7999d7aab25e10e0597b3b7cc4c1a5e0270c5d6070fd3ee2df6ddba0b97e7,17
06e3e09c9eda10e1cb8fadf8be287155d1813766cf976c53be4428c267f8b45a,42
326ba6d084b85956087d9660c20e6a9ff437f50ec78544ecc1bda303e688540e,21
1b1902f1083790a860b6fa2ca6bd24b69876580c2cddc8587111cfd748d5c54f,32
0c1ee43b150cc16b2070fd88d3d85a34b6f6fa247aa408e83950c73d28391a64,29
d86f228b6127a087e110990e8bc67c2d19142aca0dce9c666db26f968c551cb5,8
e0b2d93ef370ecd8e95ebe4689269bb513deaeb28d2dd37892004f6d97d8e63b,29
5cbd501f4661a86dd5d351a766880a29183e9c9d61839fdcc57f324d6e2e5f19,120
